ObservedBy_Person_ID,Partner_Group,Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Individual_ID,Phenophase_ID,Phenophase_Category,Phenophase_Description,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No
"'29191,29660,29374,30522'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86265,483,Leaves,Leaves,2016,5,1,122,2457510,4,2016,6,14,166,2457554,-9999
"'29191,24475,19414,29660,25865,28810,29374,30522'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86266,483,Leaves,Leaves,2016,5,1,122,2457510,4,2016,6,16,168,2457556,-9999
"'29660,30555,29191,30522,30552'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86262,500,Flowers,Flowers or flower buds,2016,5,22,143,2457531,11,2016,6,4,156,2457544,10
"'29191,29660,29374,30522'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86263,500,Flowers,Flowers or flower buds,2016,5,1,122,2457510,4,2016,5,29,150,2457538,6
'29374',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86264,500,Flowers,Flowers or flower buds,2016,5,9,130,2457518,5,2016,5,9,130,2457518,2
"'29374,29660,29191,30522'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86265,500,Flowers,Flowers or flower buds,2016,5,9,130,2457518,5,2016,6,4,156,2457544,10
"'25865,29660,19414,29191,24475,28810,29374,30522'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86266,500,Flowers,Flowers or flower buds,2016,4,27,118,2457506,5,2016,5,29,150,2457538,5
"'30408,29660'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86262,501,Flowers,Open flowers,2016,5,21,142,2457530,10,2016,5,22,143,2457531,4
"'30408,29660,30552'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86262,501,Flowers,Open flowers,2016,5,29,150,2457538,3,2016,6,4,156,2457544,10
"'29374,29660'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86263,501,Flowers,Open flowers,2016,5,9,130,2457518,5,2016,5,10,131,2457519,1
'29660',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86263,501,Flowers,Open flowers,2016,5,22,143,2457531,11,2016,5,22,143,2457531,4
'30408',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86263,501,Flowers,Open flowers,2016,5,29,150,2457538,1,2016,5,29,150,2457538,6
'29374',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86264,501,Flowers,Open flowers,2016,5,9,130,2457518,5,2016,5,9,130,2457518,1
'29660',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86265,501,Flowers,Open flowers,2016,5,22,143,2457531,11,2016,5,22,143,2457531,4
"'30408,29660'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86265,501,Flowers,Open flowers,2016,5,29,150,2457538,3,2016,6,4,156,2457544,10
"'29374,29660'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86266,501,Flowers,Open flowers,2016,5,9,130,2457518,3,2016,5,10,131,2457519,1
"'29660,25865,29191,30522'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86266,501,Flowers,Open flowers,2016,5,22,143,2457531,9,2016,5,29,150,2457538,5
'30408',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86262,502,Flowers,Pollen release (flowers),2016,5,21,142,2457530,10,2016,5,21,142,2457530,1
"'30522,30408'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86262,502,Flowers,Pollen release (flowers),2016,5,28,149,2457537,2,2016,5,29,150,2457538,6
'30408',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86263,502,Flowers,Pollen release (flowers),2016,5,29,150,2457538,3,2016,5,29,150,2457538,6
"'30522,30408,29660'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86265,502,Flowers,Pollen release (flowers),2016,5,28,149,2457537,2,2016,6,4,156,2457544,10
"'25865,29191,30522,30408'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86266,502,Flowers,Pollen release (flowers),2016,5,23,144,2457532,1,2016,5,29,150,2457538,5
"'29660,30408,30552'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86262,516,Fruits,Fruits,2016,5,29,150,2457538,1,2016,6,14,166,2457554,-9999
"'29660,30408'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86263,516,Fruits,Fruits,2016,5,29,150,2457538,3,2016,6,14,166,2457554,-9999
'29660',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86264,516,Fruits,Fruits,2016,6,14,166,2457554,10,2016,6,14,166,2457554,-9999
"'29660,30408'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86265,516,Fruits,Fruits,2016,5,29,150,2457538,1,2016,6,14,166,2457554,-9999
"'29660,30408,25865'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,67,Carya,glabra,pignut hickory,86266,516,Fruits,Fruits,2016,5,29,150,2457538,1,2016,6,14,166,2457554,2
"'29374,29660,29191'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86268,371,Leaves,Breaking leaf buds,2016,5,9,130,2457518,8,2016,5,11,132,2457520,11
"'29374,29660,29191'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86269,371,Leaves,Breaking leaf buds,2016,5,9,130,2457518,5,2016,5,11,132,2457520,11
"'29374,29191,19414,25865,29660,24475'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86270,371,Leaves,Breaking leaf buds,2016,4,19,110,2457498,3,2016,5,11,132,2457520,2
'30408',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86270,371,Leaves,Breaking leaf buds,2016,5,21,142,2457530,3,2016,5,21,142,2457530,1
"'29374,29660,29191'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86271,371,Leaves,Breaking leaf buds,2016,5,9,130,2457518,5,2016,5,11,132,2457520,10
'29374',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86272,371,Leaves,Breaking leaf buds,2016,4,19,110,2457498,3,2016,4,19,110,2457498,3
"'29660,29191'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86272,371,Leaves,Breaking leaf buds,2016,5,4,125,2457513,3,2016,5,11,132,2457520,11
"'29191,30408,29660'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86268,467,Leaves,Increasing leaf size,2016,5,11,132,2457520,1,2016,5,26,147,2457535,2
'29660',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86268,467,Leaves,Increasing leaf size,2016,5,29,150,2457538,1,2016,5,29,150,2457538,4
"'29660,29191'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86269,467,Leaves,Increasing leaf size,2016,5,22,143,2457531,11,2016,5,26,147,2457535,2
'29660',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86269,467,Leaves,Increasing leaf size,2016,5,29,150,2457538,1,2016,5,29,150,2457538,4
"'29191,25865,30408,29660'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86270,467,Leaves,Increasing leaf size,2016,5,11,132,2457520,1,2016,5,26,147,2457535,2
'25865',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86270,467,Leaves,Increasing leaf size,2016,6,3,155,2457543,1,2016,6,3,155,2457543,1
"'30408,29660,29191'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86271,467,Leaves,Increasing leaf size,2016,5,21,142,2457530,10,2016,5,26,147,2457535,2
'30408',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86271,467,Leaves,Increasing leaf size,2016,5,29,150,2457538,1,2016,5,29,150,2457538,4
"'29660,30555,29191'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86272,467,Leaves,Increasing leaf size,2016,5,22,143,2457531,11,2016,5,26,147,2457535,2
'29660',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86272,467,Leaves,Increasing leaf size,2016,5,29,150,2457538,1,2016,5,29,150,2457538,4
"'29660,29191,30408,30522,30552'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86268,483,Leaves,Leaves,2016,5,10,131,2457519,6,2016,6,14,166,2457554,-9999
"'29191,29660,30522,30552'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86269,483,Leaves,Leaves,2016,5,11,132,2457520,1,2016,6,14,166,2457554,-9999
"'25865,29374,29660,29191,30408,30522,30552,30691'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86270,483,Leaves,Leaves,2016,5,6,127,2457515,2,2016,6,16,168,2457556,-9999
"'29191,30408,29660,30522,30552'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86271,483,Leaves,Leaves,2016,5,11,132,2457520,1,2016,6,14,166,2457554,-9999
"'29191,29660,30555,30522,30552,30691'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86272,483,Leaves,Leaves,2016,5,11,132,2457520,1,2016,6,14,166,2457554,-9999
"'30408,29660,29191,30522,30552'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86268,500,Flowers,Flowers or flower buds,2016,5,21,142,2457530,10,2016,6,4,156,2457544,10
"'29660,29191,30522,30552'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86269,500,Flowers,Flowers or flower buds,2016,5,22,143,2457531,11,2016,6,4,156,2457544,10
'25865',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86270,500,Flowers,Flowers or flower buds,2016,4,27,118,2457506,5,2016,4,27,118,2457506,4
'24475',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86270,500,Flowers,Flowers or flower buds,2016,5,3,124,2457512,2,2016,5,3,124,2457512,1
"'25865,29374,29660'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86270,500,Flowers,Flowers or flower buds,2016,5,6,127,2457515,2,2016,5,10,131,2457519,1
"'25865,30408,29660,29191,30522'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86270,500,Flowers,Flowers or flower buds,2016,5,13,134,2457522,2,2016,5,29,150,2457538,5
"'29660,29191,30522'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86271,500,Flowers,Flowers or flower buds,2016,5,22,143,2457531,1,2016,5,29,150,2457538,6
'29660',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86272,500,Flowers,Flowers or flower buds,2016,5,10,131,2457519,6,2016,5,10,131,2457519,1
"'29660,30555,29191,30522,30552'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86272,500,Flowers,Flowers or flower buds,2016,5,22,143,2457531,11,2016,6,4,156,2457544,10
'30408',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86268,501,Flowers,Open flowers,2016,5,21,142,2457530,10,2016,5,21,142,2457530,1
"'30408,29660,30552'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86268,501,Flowers,Open flowers,2016,5,29,150,2457538,3,2016,6,4,156,2457544,10
"'30408,29660'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86269,501,Flowers,Open flowers,2016,5,21,142,2457530,10,2016,5,22,143,2457531,4
"'30408,29660,30552'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86269,501,Flowers,Open flowers,2016,5,29,150,2457538,3,2016,6,4,156,2457544,10
'29374',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86270,501,Flowers,Open flowers,2016,5,9,130,2457518,3,2016,5,9,130,2457518,1
"'30408,29660,25865,29191,30522'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86270,501,Flowers,Open flowers,2016,5,21,142,2457530,10,2016,5,29,150,2457538,5
"'30522,29660'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86271,501,Flowers,Open flowers,2016,5,28,149,2457537,2,2016,5,29,150,2457538,6
"'30408,29660'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86272,501,Flowers,Open flowers,2016,5,21,142,2457530,10,2016,5,22,143,2457531,4
"'30408,29660,30552'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86272,501,Flowers,Open flowers,2016,5,29,150,2457538,3,2016,6,4,156,2457544,10
'30408',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86268,502,Flowers,Pollen release (flowers),2016,5,21,142,2457530,10,2016,5,21,142,2457530,1
"'30522,30408'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86268,502,Flowers,Pollen release (flowers),2016,5,28,149,2457537,2,2016,5,29,150,2457538,6
'30408',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86269,502,Flowers,Pollen release (flowers),2016,5,21,142,2457530,10,2016,5,21,142,2457530,1
"'30522,30408'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86269,502,Flowers,Pollen release (flowers),2016,5,28,149,2457537,2,2016,5,29,150,2457538,6
'30408',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86270,502,Flowers,Pollen release (flowers),2016,5,21,142,2457530,8,2016,5,21,142,2457530,1
"'25865,29191,30522,29660'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86270,502,Flowers,Pollen release (flowers),2016,5,23,144,2457532,1,2016,5,29,150,2457538,5
'30408',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86272,502,Flowers,Pollen release (flowers),2016,5,21,142,2457530,10,2016,5,21,142,2457530,1
"'30522,30408,29660,30552'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86272,502,Flowers,Pollen release (flowers),2016,5,28,149,2457537,2,2016,6,4,156,2457544,10
"'29660,30408,30552'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86268,516,Fruits,Fruits,2016,5,29,150,2457538,1,2016,6,14,166,2457554,-9999
'29660',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86269,516,Fruits,Fruits,2016,6,4,156,2457544,6,2016,6,4,156,2457544,10
"'29660,30408,30552'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86270,516,Fruits,Fruits,2016,5,29,150,2457538,1,2016,6,2,154,2457542,1
'29660',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86270,516,Fruits,Fruits,2016,6,4,156,2457544,1,2016,6,4,156,2457544,5
'30691',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86270,516,Fruits,Fruits,2016,6,14,166,2457554,5,2016,6,14,166,2457554,2
'29660',Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86271,516,Fruits,Fruits,2016,6,14,166,2457554,10,2016,6,14,166,2457554,-9999
"'29660,30408,30552,30691'",Arnold Arboretum - Tree Spotters Program,20240,42.30024,-71.12606,33,MA,68,Carya,ovata,shagbark hickory,86272,516,Fruits,Fruits,2016,5,29,150,2457538,1,2016,6,14,166,2457554,-9999
"'29374,26817'",Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,87758,371,Leaves,Breaking leaf buds,2016,4,24,115,2457503,10,2016,5,9,130,2457518,12
"'26817,29374'",Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,87759,371,Leaves,Breaking leaf buds,2016,5,6,127,2457515,12,2016,5,9,130,2457518,12
"'29374,26817'",Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,87761,371,Leaves,Breaking leaf buds,2016,4,24,115,2457503,10,2016,5,9,130,2457518,12
"'29374,26817'",Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,88311,371,Leaves,Breaking leaf buds,2016,4,24,115,2457503,10,2016,5,9,130,2457518,12
"'30408,30555'",Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,87758,467,Leaves,Increasing leaf size,2016,5,21,142,2457530,15,2016,5,27,148,2457536,-9999
"'30408,30555'",Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,87759,467,Leaves,Increasing leaf size,2016,5,21,142,2457530,15,2016,5,29,150,2457538,-9999
"'30408,30555'",Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,87761,467,Leaves,Increasing leaf size,2016,5,21,142,2457530,15,2016,5,29,150,2457538,-9999
"'30408,30555'",Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,88311,467,Leaves,Increasing leaf size,2016,5,21,142,2457530,15,2016,5,29,150,2457538,-9999
"'30408,30555'",Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,87758,483,Leaves,Leaves,2016,5,21,142,2457530,15,2016,5,27,148,2457536,-9999
"'30408,30555'",Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,87759,483,Leaves,Leaves,2016,5,21,142,2457530,15,2016,5,29,150,2457538,-9999
"'30408,30555'",Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,87761,483,Leaves,Leaves,2016,5,21,142,2457530,15,2016,5,29,150,2457538,-9999
"'30408,30555'",Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,88311,483,Leaves,Leaves,2016,5,21,142,2457530,15,2016,5,29,150,2457538,-9999
"'29374,30408,30555'",Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,87758,500,Flowers,Flowers or flower buds,2016,5,9,130,2457518,3,2016,5,27,148,2457536,-9999
"'30408,30555'",Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,87759,500,Flowers,Flowers or flower buds,2016,5,21,142,2457530,15,2016,5,27,148,2457536,2
'29374',Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,87761,500,Flowers,Flowers or flower buds,2016,5,9,130,2457518,3,2016,5,9,130,2457518,12
'30555',Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,87761,500,Flowers,Flowers or flower buds,2016,5,23,144,2457532,2,2016,5,23,144,2457532,6
"'30408,30555'",Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,88311,500,Flowers,Flowers or flower buds,2016,5,21,142,2457530,15,2016,5,27,148,2457536,2
"'30408,30555'",Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,87758,501,Flowers,Open flowers,2016,5,21,142,2457530,15,2016,5,27,148,2457536,-9999
'30408',Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,87759,501,Flowers,Open flowers,2016,5,21,142,2457530,15,2016,5,21,142,2457530,8
'30408',Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,88311,501,Flowers,Open flowers,2016,5,21,142,2457530,15,2016,5,21,142,2457530,8
"'30408,30555'",Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,87758,502,Flowers,Pollen release (flowers),2016,5,21,142,2457530,15,2016,5,29,150,2457538,-9999
'30408',Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,87759,502,Flowers,Pollen release (flowers),2016,5,21,142,2457530,15,2016,5,21,142,2457530,8
'30408',Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,100,Quercus,alba,white oak,88311,502,Flowers,Pollen release (flowers),2016,5,21,142,2457530,15,2016,5,21,142,2457530,8
"'26817,29374'",Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,86285,371,Leaves,Breaking leaf buds,2016,4,24,115,2457503,10,2016,5,9,130,2457518,12
"'26817,29374,30408'",Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,86286,371,Leaves,Breaking leaf buds,2016,5,6,127,2457515,12,2016,5,21,142,2457530,8
"'26817,29374'",Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,86287,371,Leaves,Breaking leaf buds,2016,4,24,115,2457503,10,2016,5,9,130,2457518,12
"'26817,29374'",Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,86288,371,Leaves,Breaking leaf buds,2016,4,24,115,2457503,10,2016,5,9,130,2457518,12
"'26817,29374'",Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,87760,371,Leaves,Breaking leaf buds,2016,4,24,115,2457503,10,2016,5,9,130,2457518,12
'30408',Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,86285,467,Leaves,Increasing leaf size,2016,5,21,142,2457530,15,2016,5,29,150,2457538,-9999
"'30408,30555'",Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,86286,467,Leaves,Increasing leaf size,2016,5,21,142,2457530,15,2016,5,29,150,2457538,-9999
'30408',Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,86287,467,Leaves,Increasing leaf size,2016,5,21,142,2457530,15,2016,5,29,150,2457538,-9999
"'30408,30555'",Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,86288,467,Leaves,Increasing leaf size,2016,5,21,142,2457530,15,2016,5,29,150,2457538,-9999
'30408',Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,87760,467,Leaves,Increasing leaf size,2016,5,21,142,2457530,15,2016,5,29,150,2457538,-9999
"'29374,30408'",Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,86285,483,Leaves,Leaves,2016,5,9,130,2457518,15,2016,5,29,150,2457538,-9999
"'30408,30555'",Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,86286,483,Leaves,Leaves,2016,5,21,142,2457530,15,2016,5,29,150,2457538,-9999
"'26817,29374,30408'",Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,86287,483,Leaves,Leaves,2016,5,6,127,2457515,12,2016,5,29,150,2457538,-9999
"'29374,30408,30555'",Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,86288,483,Leaves,Leaves,2016,5,9,130,2457518,3,2016,5,29,150,2457538,-9999
"'26817,29374,30408'",Arnold Arboretum - Tree Spotters Program,20343,42.300278,-71.124771,30,MA,102,Quercus,rubra,northern red oak,87760,483,Leaves,Leaves,2016,5,6,127,2457515,12,2016,5,29,150,2457538,-9999
